"REF_DATE","GEO","DGUID","Statistic","Household type","Household expenditures, summary-level categories","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Motorcycles and snowmobiles (purchase)","Dollars","81","units","0","v64475050","1.1.3.258","137","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","All-terrain vehicles (purchase)","Dollars","81","units","0","v64475051","1.1.3.259","47","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Bicycles (purchase)","Dollars","81","units","0","v1234867406","1.1.3.358","129","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Other recreational vehicles (purchase)","Dollars","81","units","0","v64475052","1.1.3.260","819","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Operation of recreational vehicles","Dollars","81","units","0","v64475054","1.1.3.262","393","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Insurance premiums for recreational vehicles","Dollars","81","units","0","v64475055","1.1.3.263","101","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Registration fees and licences for recreational vehicles","Dollars","81","units","0","v64475056","1.1.3.264","30","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Parking, storage fees and other dues","Dollars","81","units","0","v64475057","1.1.3.265","58","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Other expenses for recreational vehicles","Dollars","81","units","0","v64475058","1.1.3.266","204","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Education","Dollars","81","units","0","v54530278","1.1.3.35","582","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Tuition fees","Dollars","81","units","0","v64475059","1.1.3.267","552","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Tuition fees for kindergarten, elementary and secondary schools","Dollars","81","units","0","v64475060","1.1.3.268","","F","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Tuition fees for university","Dollars","81","units","0","v64475061","1.1.3.269","296","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Tuition fees for other training (college, trade and professional institutions)","Dollars","81","units","0","v64475062","1.1.3.270","139","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Other educational services","Dollars","81","units","0","v64475063","1.1.3.271","","F","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Personal interest courses and lessons (excluding driving lessons)","Dollars","81","units","0","v64475064","1.1.3.272","86","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Textbooks and school supplies","Dollars","81","units","0","v64475065","1.1.3.273","30","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Reading materials and other printed matter","Dollars","81","units","0","v54530279","1.1.3.36","219","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Newspapers","Dollars","81","units","0","v64475066","1.1.3.274","24","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Magazines and periodicals","Dollars","81","units","0","v64475067","1.1.3.275","","F","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Books and E-Books (excluding school books)","Dollars","81","units","0","v64475068","1.1.3.276","112","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Maps, sheet music and other printed matter","Dollars","81","units","0","v64475069","1.1.3.277","","F","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Services related to reading materials (e.g. photocopying, library fees)","Dollars","81","units","0","v64475070","1.1.3.278","28","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Tobacco products, alcoholic beverages and cannabis for non-medical use","Dollars","81","units","0","v1234867409","1.1.3.359","2084","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Tobacco products and smokers' supplies","Dollars","81","units","0","v64475071","1.1.3.279","349","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Cigarettes","Dollars","81","units","0","v64475072","1.1.3.280","302","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Other tobacco products, smokers' supplies and e-cigarettes","Dollars","81","units","0","v1234867407","1.1.3.360","47","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Cannabis for non-medical use","Dollars","81","units","0","v1234867408","1.1.3.361","150","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Alcoholic beverages","Dollars","81","units","0","v64475074","1.1.3.282","1585","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Alcoholic beverages served on licensed premises and in restaurants","Dollars","81","units","0","v64475075","1.1.3.283","573","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Alcoholic beverages purchased from stores","Dollars","81","units","0","v64475076","1.1.3.284","1007","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Self-made alcoholic beverages","Dollars","81","units","0","v64475077","1.1.3.285","","F","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Games of chance","Dollars","81","units","0","v54530281","1.1.3.38","242","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Government-run lotteries","Dollars","81","units","0","v64475078","1.1.3.286","159","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Other games of chance","Dollars","81","units","0","v64475079","1.1.3.287","","F","","","0"
